00250739,,,1,,,,,むこう見ず,,,a
00250739,,,1,,,,,向う見ず,,,a
00250739,,,1,,,,,向こうみず,,,a
00250739,,,1,,,,,向こう見ず,,,a
00250739,,,1,,,,,向見ず,,,a
00250739,,,1,,,,,命知らず,,,a
00250739,,,1,,,,,恐いもの知らず,,,a
00250739,,,1,,,,,無茶,,,a
00250739,,,1,,,,,無謀,,,a
00312757,,,1,0,0,0,,無鉄砲,,,a
00312757,,,1,,,,,むこう見ず,,,a
00312757,,,1,,,,,むやみ,,,a
00312757,,,1,,,,,向う見ず,,,a
00312757,,,1,,,,,向こうみず,,,a
00312757,,,1,,,,,向こう見ず,,,a
00312757,,,1,,,,,向見ず,,,a
00312757,,,1,,,,,無暗,,,a
00312757,,,1,,,,,無考え,,,a
00312757,,,1,,,,,無謀,,,a
00312757,,,1,,,,,無闇,,,a
14061805,,,1,0,0,0,,患,,,n
14061805,,,1,,,,,疾患,,,n
14061805,,,1,,,,,疾病,,,n
14061805,,,1,,,,,病,,,n
14061805,,,1,,,,,病気,,,n
14061805,,,1,,,,,もの病み,,,n
14061805,,,1,,,,,二豎,,,n
14061805,,,1,,,,,患い,,,n
14061805,,,1,,,,,所労,,,n
14061805,,,1,,,,,物病,,,n
14061805,,,1,,,,,物病み,,,n
14061805,,,1,,,,,病み患い,,,n
14061805,,,1,,,,,病み煩い,,,n
14061805,,,1,,,,,病患,,,n
14061805,,,1,,,,,病煩,,,n
14061805,,,1,,,,,病魔,,,n
14055408,,,1,0,0,0,,疾患,,,n
14055408,,,1,,,,,疾病,,,n
14055408,,,1,,,,,病,,,n
14055408,,,1,,,,,病気,,,n
14055408,,,1,,,,,慢性的な軽い病気,,,n
14070360,,,1,0,0,0,,不快,,,n
14070360,,,1,,,,,疾患,,,n
14070360,,,1,,,,,疾病,,,n
14070360,,,1,,,,,病気,,,n
14070360,,,1,,,,,不例,,,n
14070360,,,1,,,,,二豎,,,n
14070360,,,1,,,,,所労,,,n
14070360,,,1,,,,,病患,,,n
14070360,,,1,,,,,病魔,,,n
14563928,,,1,0,0,0,,疾病,,,n
14563928,,,1,,,,,病,,,n
14563928,,,1,,,,,二豎,,,n
14563928,,,1,,,,,病態,,,n
00129089,,,1,0,0,0,,ゴロ,,,n
00129089,,,1,,,,,グラウンダー,,,n
00129089,,,1,,,,,匍球,,,n
13272059,,,1,0,0,0,,プレミア,,,n
13272059,,,1,,,,,プレミアム,,,n
13272059,,,1,,,,,交付金,,,n
13272059,,,1,,,,,下付金,,,n
13272059,,,1,,,,,割り増し,,,n
13272059,,,1,,,,,割り増し金,,,n
13272059,,,1,,,,,割増,,,n
13272059,,,1,,,,,割増し,,,n
13272059,,,1,,,,,報奨金,,,n
13272059,,,1,,,,,奨励金,,,n
13272059,,,1,,,,,御負け,,,n
13272059,,,1,,,,,景品,,,n
00636891,,,1,0,0,0,,ださい,,,a
00636891,,,1,,,,,野暮,,,a
00636891,,,1,,,,,土くさい,,,a
00636891,,,1,,,,,土気,,,a
00636891,,,1,,,,,土臭い,,,a
04549919,,,1,0,0,0,,病棟,,,n
04549919,,,1,,,,,病舎,,,n
14289590,,,1,0,0,0,,やけど,,,n
14289590,,,1,,,,,火傷,,,n
14289590,,,1,,,,,熱傷,,,n
00403911,,,1,0,0,0,,やけど,,,n
00403911,,,1,,,,,火傷,,,n
04694090,,,1,0,0,0,,やけど,,,n
04694090,,,1,,,,,焦げ目,,,n
00723542,,,1,0,0,0,,由ありげ,,,a
00723542,,,1,,,,,由有りげ,,,a
00723542,,,1,,,,,示唆的,,,a
00662681,,,1,0,0,0,,エレクトロセラピー,,,n
00662681,,,1,,,,,ガルバーニズム,,,n
05658985,,,1,0,0,0,,筋覚,,,n
05658985,,,1,,,,,運動感覚,,,n
05658985,,,1,,,,,運動覚,,,n
05722208,,,1,0,0,0,,運動感覚,,,n
05722208,,,1,,,,,運動覚,,,n
01804961,,,1,0,0,0,,仰望,,,v
01804961,,,1,,,,,期待,,,v
01804961,,,1,,,,,当てこむ,,,v
01804961,,,1,,,,,待ちかねる,,,v
01804961,,,1,,,,,待ちのぞむ,,,v
01804961,,,1,,,,,待ちもうける,,,v
01804961,,,1,,,,,待ち受ける,,,v
01804961,,,1,,,,,待ち望む,,,v
01804961,,,1,,,,,待ち焦がれる,,,v
01804961,,,1,,,,,待ち設ける,,,v
01804961,,,1,,,,,待望,,,v
01804961,,,1,,,,,待望む,,,v
01804961,,,1,,,,,待設ける,,,v
01804961,,,1,,,,,想望,,,v
01804961,,,1,,,,,所期,,,v
01804961,,,1,,,,,望む,,,v
01804961,,,1,,,,,翹望,,,v
01804961,,,1,,,,,翹首,,,v
01804961,,,1,,,,,見こむ,,,v
01804961,,,1,,,,,見込む,,,v
00720063,,,1,0,0,0,,待ちかねる,,,v
00720063,,,1,,,,,待ちのぞむ,,,v
00720063,,,1,,,,,待望,,,v
00720063,,,1,,,,,待望む,,,v
00720063,,,1,,,,,想望,,,v
00720063,,,1,,,,,楽しみに待つ,,,v
00425905,,,1,0,0,0,,揶揄,,,n
00425905,,,1,,,,,からかい,,,n
00425905,,,1,,,,,嬲,,,n
00425905,,,1,,,,,嬲り,,,n
00018577,,,1,0,0,0,,すっかり,,,r
00018577,,,1,,,,,とんと,,,r
00018577,,,1,,,,,ふつに,,,r
00018577,,,1,,,,,ほんに,,,r
00018577,,,1,,,,,まったく,,,r
00018577,,,1,,,,,まるで,,,r
00018577,,,1,,,,,丸で,,,r
00018577,,,1,,,,,何とも,,,r
00018577,,,1,,,,,何共,,,r
00018577,,,1,,,,,全く,,,r
00018577,,,1,,,,,完全に,,,r
00018577,,,1,,,,,本に,,,r
00018577,,,1,,,,,殆,,,r
00018577,,,1,,,,,頓と,,,r
00008007,,,1,0,0,0,,一円,,,r
00008007,,,1,,,,,一向,,,r
00008007,,,1,,,,,全然,,,r
00008007,,,1,,,,,凡,,,r
00008007,,,1,,,,,完全,,,r
00008007,,,1,,,,,いっこう,,,r
00008007,,,1,,,,,おさおさ,,,r
00008007,,,1,,,,,およそ,,,r
00008007,,,1,,,,,かたきし,,,r
00008007,,,1,,,,,からきし,,,r
00008007,,,1,,,,,からきり,,,r
00008007,,,1,,,,,からっきし,,,r
00008007,,,1,,,,,さっぱり,,,r
00008007,,,1,,,,,すっかり,,,r
00008007,,,1,,,,,すっぱり,,,r
00008007,,,1,,,,,ずっぷり,,,r
00008007,,,1,,,,,ずぶ,,,r
00008007,,,1,,,,,とんと,,,r
00008007,,,1,,,,,ふっつと,,,r
00008007,,,1,,,,,ふっつり,,,r
00008007,,,1,,,,,ふつに,,,r
00008007,,,1,,,,,ぷっつり,,,r
00008007,,,1,,,,,まったく,,,r
00008007,,,1,,,,,まるきり,,,r
00008007,,,1,,,,,まるっきり,,,r
00008007,,,1,,,,,まるで,,,r
00008007,,,1,,,,,まる切し,,,r
00008007,,,1,,,,,まる切り,,,r
00008007,,,1,,,,,まんざら,,,r
00008007,,,1,,,,,みっしり,,,r
00008007,,,1,,,,,みっちり,,,r
00008007,,,1,,,,,一に,,,r
00008007,,,1,,,,,一切,,,r
00008007,,,1,,,,,万万,,,r
00008007,,,1,,,,,丸きし,,,r
00008007,,,1,,,,,丸っきり,,,r
00008007,,,1,,,,,丸っ切り,,,r
00008007,,,1,,,,,丸で,,,r
00008007,,,1,,,,,丸切,,,r
00008007,,,1,,,,,丸切し,,,r
00008007,,,1,,,,,丸切り,,,r
